ID produit;Référence du produit;Nom du fournisseur;EAN 13;Nom du produit;Description courte;Description longue;Mots clés;Caractéristiques;Poids;Nombre de produits en stock;Titre de la page;Méta description;Photo 1;Photo 2;Photo 3;Photo 4;Photo 5;Etat;ID Marque;Nom Marque;ID Catégorie principale parente;Catégorie principale parente;ID Sous-catégorie principale;Sous-catégorie principale;Prix d'achat HT du produit;Prix du produit (TTC hors remise);Taux de tva;Quantité
#6944;P064;Ava;8436621350286;La cabane rouge  P064  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida Rustico 7.1 points au cm,  les fils 30 couleurs,  Dimensions de l'ouvrage terminé : 18.34 x 18.06 cm.;"<p><span style=""font-size:16px;""><em><strong>Kit de broderie à réaliser au point de croix compté,  point arrière,  sur une toile zweigart Aida Rustico 7.1 points au cm,  les fils coton mouliné de Luca-S et DMC 30 couleurs dont 3 mélanges triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 18.34 x 18.06 cm .<br />
La cabane rouge  P064  Ava .</strong></em></span><br />
<span style=""font-size: 15px;"">Vendu sans cadre.</span></p>";"Ava  P064; Ava  P064  La Cabane rouge; La cabane rouge; La cabane rouge  P064  Ava; La-Brodeuse; Marque  Ava  P064; broderie; broderie  Ava  P064; broderie  Cabane; kit; kit  Ava  P064; kit point croix  Paysage; kit point de croix  Ava  P064; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida Rustico 7.1 points au cm;Les fils coton mouliné de Luca-S et DMC 30 couleurs dont 3 mélanges;Une aiguille N°26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 18.34 x 18.06 cm";230;1;Ava  P064  La cabane rouge  kit point de croix compté;La cabane rouge P064 Ava,  kit point de croix compté,  toile zweigart Aida Rustico 7.1 points au cm,  les fils 30 couleurs,  ouvrage terminé : 18 x 18 cm.;https://media.cdnws.com/_i/37812/m840-32687/3185/88/ava-p064-kit-de-point-croix-compte-la-cabene-rouge.jpeg;https://media.cdnws.com/_i/37812/m840-32684/1357/85/ava-p064-kit-de-point-croix-compte-la-cabene-rouge-5.jpeg;https://media.cdnws.com/_i/37812/m840-32682/244/83/ava-p064-kit-de-point-croix-compte-la-cabene-rouge-6.jpeg;https://media.cdnws.com/_i/37812/m840-32681/1709/82/ava-p064-kit-de-point-croix-compte-la-cabene-rouge-4.jpeg;https://media.cdnws.com/_i/37812/m840-32685/1182/86/ava-p064-kit-de-point-croix-compte-la-cabene-rouge-3.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;9,83;29,49;20;1
#6943;P058;Ava;8436621350262;Branches aromatiques  P058  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida Rustico 5.4 points au cm,  fils  31 couleurs,  Dimensions de l'ouvrage terminé : 17 x 12 cm.;"<p><strong><em><span style=""font-size:16px;"">Kit de broderie à réaliser au point de croix compté,  point arrière,  sur une toile zweigart Aida Rustico 5.4 points au cm,  les fils coton mouliné de Luca-S et DMC 31 couleurs triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 17 x 12 cm .<br />
Branches aromatiques  P058  Ava .</span></em></strong><br />
<span style=""font-size:15px;"">Vendu sans cadre.</span></p>";"Ava  P058; Ava  P058  Branches aromatiques; Branches aromatiques; Branches aromatiques  P058  Ava; La-Brodeuse; Marque  Ava  P058; broderie; broderie  Ava  P058; broderie  Branches aromatiques; kit; kit  Ava  P058; kit point croix  Branches aromatiques; kit point de croix  Ava  P058; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida Rustico 5.4 points au cm;Les fils coton mouliné de Luca-S et DMC 31 couleurs triés sur carte;Une aiguille N°26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 17 x 12 cm";160;1;Ava  P058  Branches aromatiques  kit point de croix;Branches aromatiques P058 Ava,  kit au point de croix compté,  toile zweigart Aida Rustico 5.4 points au cm, fils 31 couleurs, ouvrage terminé : 17 x 12 cm.;https://media.cdnws.com/_i/37812/m840-32680/1804/81/ava-p058-kit-de-point-croix-compte-branches-aromatiques.jpeg;https://media.cdnws.com/_i/37812/m840-32678/2972/79/ava-p058-kit-de-point-croix-compte-branches-aromatiques-3.jpeg;https://media.cdnws.com/_i/37812/m840-32679/3052/80/ava-p058-kit-de-point-croix-compte-branches-aromatiques-4.jpeg;https://media.cdnws.com/_i/37812/m840-32677/3461/78/ava-p058-kit-de-point-croix-compte-branches-aromatiques-2.jpeg;https://media.cdnws.com/_i/37812/m840-32676/892/77/ava-p058-kit-de-point-croix-compte-branches-aromatiques-1.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;7,08;16,9;20;1
#6942;P023;Ava;8436621350101;Cabane dans les arbres  P023  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils  30 couleurs,  Dimensions de l'ouvrage terminé : 21 x 20 cm.;"<p><strong><em><span style=""font-size:16px;"">Kit de broderie au point de croix compté,  demi point croix,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 30 couleurs dont 8 mélanges triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé su la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 21 x 20 cm.<br />
Cabane dans les arbres  P023  Ava .</span></em></strong><br />
<span style=""font-size:16px;""><span style=""font-size:15px;"">Vendu sans cadre.</span></span></p>";"Ava  P023; Ava  P023  Cabane dans un arbre; Cabane dans les arbres  P023  Ava; La-Brodeuse; Marque  Ava  P023; broderie; broderie  Ava  P023; broderie  Cabane dans les arbres; kit; kit  Ava  P023; kit point de croix  Ava  P023; kit point de croix  Cabane dans les arbres; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 30 couleurs dont 8 mélanges;Une aiguille N°26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 21 x 20 cm";190;1;Ava  P023  Cabane dans les arbres  kit point cde croix;Cabane dans les arbres P023 Ava,  kit au point de croix compté,  toile zweigart Aida 6.3 points au cm,  fils 30 couleurs, ouvrage terminé : 21 x 20 cm;https://media.cdnws.com/_i/37812/m840-32647/1194/48/ava-p023-kit-de-point-croix-compte-point-cabane-dans-l-arbre.jpeg;https://media.cdnws.com/_i/37812/m840-32645/2695/46/ava-p023-kit-de-point-croix-compte-point-cabane-dans-l-arbre-4.jpeg;https://media.cdnws.com/_i/37812/m840-32646/693/47/ava-p023-kit-de-point-croix-compte-point-cabane-dans-l-arbre-3.jpeg;https://media.cdnws.com/_i/37812/m840-32643/3173/44/ava-p023-kit-de-point-croix-compte-point-cabane-dans-l-arbre-1.jpeg;https://media.cdnws.com/_i/37812/m840-32644/2248/45/ava-p023-kit-de-point-croix-compte-point-cabane-dans-l-arbre-2.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;9,23;27,69;20;1
#6941;P037;Ava;8436621350200;Cavalier King Charles  P037  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida rustico 5.4 points au cm,  fils  37 couleurs,  Dimensions de l'ouvrage terminé : 17 x 14.5 cm.;"<p><strong><em><span style=""font-size:16px"">Kit de broderie à réaliser au point de croix compté,  demi point croix,  point arrière,  sur une toile zweigart Aida rustico 5.4 points au cm,  les fils coton mouliné Luca-S et DMC 37 couleurs triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 17 x 14.5 cm .</span></em></strong><br />
<span style=""font-size:16px;""><em><strong>Cavalier King Charles  P037  Ava .</strong></em><br />
<span style=""font-size:15px;"">Vendu sans cadre.</span></span></p>";"Ava  P037; Ava  P037  Cavalier King Charles; Cavalier King Charles  P037  Ava; La-Brodeuse; Marque  Ava  P037; broderie; broderie  Ava  P037; broderie  Cavalier King Charles; kit; kit  Ava  P037; kit point croix  Cavalier King Charles; kit point de croix  Ava  P037; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida (154) rustico 5.4 points au cm;Les fils coton mouliné Luca-S et DMC 37 couleurs triés sur carte;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 17 x 14.5 cm";160;1;Ava  P037  Cavalier King Charles  kit point de croix;Cavalier King Charles P037 Ava,  kit au point de croix compté, toile zweigart Aida 5.4 points au cm, fils 37 couleurs, ouvrage terminé : 17 x 14.5 cm.;https://media.cdnws.com/_i/37812/m840-32670/1750/71/ava-p037-kit-de-point-croix-compte-cavalier-king-charles.jpeg;https://media.cdnws.com/_i/37812/m840-33483/530/87/ava-p037-kit-de-point-croix-compte-cavalier-king-charles-5.jpeg;https://media.cdnws.com/_i/37812/m840-32668/3114/69/ava-p037-kit-de-point-croix-compte-cavalier-king-charles-2.jpeg;https://media.cdnws.com/_i/37812/m840-32666/695/67/ava-p037-kit-de-point-croix-compte-cavalier-king-charles-3.jpeg;https://media.cdnws.com/_i/37812/m840-32669/3711/70/ava-p037-kit-de-point-croix-compte-cavalier-king-charles-4.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;7,25;21,75;20;1
#6940;P065;Ava;8436621350293;Aventure dans la vallée  P065  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 53 couleurs,  Dimensions de l'ouvrage terminé : 32 x 31.5 cm.;"<p><strong><em><span style=""font-size:16px;"">Kit de broderie à réaliser au point de croix compté,  demi point croix,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné Luca-S et DMC 53 couleurs dont un mélange triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 32 x 31.5 cm .<br />
Aventure dans la vallée  P065  Ava .</span></em></strong><br />
<span style=""font-size:15px;"">vendu sans cadre.</span></p>";"Ava  P065; Ava  P065  Avenrure dans la vallée; Aventure dans la vallée  P065  Ava; La-Brodeuse; Marque  Ava  P065; broderie; broderie  Ava  P065; broderie  Paysage; kit; kit  Ava  P065; kit point croix  Paysage; kit point de croix  Ava  P065; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné Luca-S et DMC 53 couleurs;Une aiguille N°26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 32 x 31.5 cm";290;1;Ava  P065  Aventure dans la vallée  kit point de croix;Aventure dans la vallée P065  Ava,  kit au point de croix compté, toile zweigart Aida 6.3 points au cm, fils 53 couleurs, ouvrage terminé : 32 x 31.5 cm;https://media.cdnws.com/_i/37812/m840-35389/1627/92/ava-p065-kit-de-point-croix-compte-aventure-dans-la-vallee.jpeg;https://media.cdnws.com/_i/37812/m840-33478/992/82/ava-p065-kit-de-point-croix-compte-aventure-dans-la-vallee-7.jpeg;https://media.cdnws.com/_i/37812/m840-32621/2280/22/ava-p065-kit-de-point-croix-compte-aventure-dans-la-vallee-6.jpeg;https://media.cdnws.com/_i/37812/m840-32619/328/20/ava-p065-kit-de-point-croix-compte-aventure-dans-la-vallee-5.jpeg;https://media.cdnws.com/_i/37812/m840-32617/1728/18/ava-p065-kit-de-point-croix-compte-aventure-dans-la-vallee-4.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;17,88;53,64;20;1
#6939;P051;Ava;8436621350378;Café en automne  P051  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 65 couleurs,  Dimensions de l'ouvrage terminé : 29 x 29 cm.;"<p><strong><em><span style=""font-size:16px;"">Kit de broderie à réaliser au pint de croix compté,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 65 couleurs dont 13 mélanges triés sur carte,  (le dessin n'est pas imprimé sur la toile),  une aiguille N° 26 de John James,  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 29 x 29 cm .<br />
Café en automne  P051  Ava .</span></em></strong><br />
<span style=""font-size:16px;""><span style=""font-size:15px;"">Vendu sans le cadre.</span></span></p>";"Ava  P051; Ava  P051  Café en Automne; Ava P051  kit point de croix; Café en automne  P051  Ava; La-Brodeuse; Marque  Ava  P051; broderie; broderie  Ava  P051; broderie  Ville; kit; kit  Ava  P051; kit point croix  Ava  P051; kit point croix  Ville; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 65 couleurs dont 13 mélanges;Une aiguille N° 26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 29 x 29 cm";340;1;Ava  P051  Café en automne  kit point de croix compté;Café en automne P051 Ava,  kit au point de croix compté, toile zweigart Aida blanche 6.3 points au cm, fils 65 couleurs, ouvrage terminé : 29 x 29 cm.;https://media.cdnws.com/_i/37812/m840-32674/3113/75/ava-p051-kit-de-point-croix-compte-cafe-en-automne.jpeg;https://media.cdnws.com/_i/37812/m840-32675/162/76/ava-p051-kit-de-point-croix-compte-cafe-en-automne-4.jpeg;https://media.cdnws.com/_i/37812/m840-32673/2950/74/ava-p051-kit-de-point-croix-compte-cafe-en-automne-3.jpeg;https://media.cdnws.com/_i/37812/m840-32672/442/73/ava-p051-kit-de-point-croix-compte-cafe-en-automne-2.jpeg;https://media.cdnws.com/_i/37812/m840-32671/218/72/ava-p051-kit-de-point-croix-compte-cafe-en-automne-1.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;20,13;60,39;20;1
#6938;P028;Ava;8436621350156;Le Hibou  P028  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 23 couleurs,  Dimensions de l'ouvrage terminé : 16 x 16 cm.;"<p><span style=""font-size: 16px;""><b><i>Kit de broderie à réaliser au point de croix compté,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC de 23 couleurs dont 4 mélanges triés sur carte,  (le dessin n'est pas imprimé sur la toile),  une aiguille N°26 de John James,  suivant le diagramme en couleurs,  Explications fournie,  Dimensions de l'ouvrage terminé : 16 x 16 cm .<br />
Le Hibou  P028  Ava .</i></b><br />
<i></i><span style=""font-size:15px;"">Vendu sans le cadre.</span></span></p>";"Ava  P028; Ava  P028  Le Hibou; La-Brodeuse; Le Hibou  P028  Ava; Marque  Ava  P028; Punto y Arte  P028  Le Hibou; broderie; broderie  Ava  P028; broderie  Hibou; kit; kit  Ava  P028; kit point de croix  Ava  P028; kit point de croix  Hibou; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;les fils coton mouliné de Luca-S et DMC 23 couleurs dont 4 mélanges;Une aiguille N°26 de John James;Diagramme en couleurs;Dimensions de l'ouvrage terminé : 16 x 16 cm";150;1;Ava  P028  Le Hibou  kit point ce croix compté;Le Hibou  P028  de Ava,  kit au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 23 couleurs,  ouvrage terminé : 16 x 16 cm.;https://media.cdnws.com/_i/37812/m840-32665/3242/66/ava-p028-kit-de-point-croix-compte-le-hibou.jpeg;https://media.cdnws.com/_i/37812/m840-33481/3845/85/ava-p028-kit-de-point-croix-compte-le-hibou-6.jpeg;https://media.cdnws.com/_i/37812/m840-32663/551/64/ava-p028-kit-de-point-croix-compte-le-hibou-5.jpeg;https://media.cdnws.com/_i/37812/m840-32664/3528/65/ava-p028-kit-de-point-croix-compte-le-hibou-3.jpeg;https://media.cdnws.com/_i/37812/m840-32661/1307/62/ava-p028-kit-de-point-croix-compte-le-hibou-4.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;7,88;24,5;20;
#6937;P020;Ava;8436621350071;Chat Siamois avec tournesols  P020  Ava;Présentation d'un kit de broderie au point de croix compté,  Toile zweigart Aida blanche 6.3 points au cm,  fils 26 couleurs,  Dimensions de l'ouvrage terminé : 14 x 14 cm.;"<p><strong><em><span style=""font-size:16px;"">Kit de broderie à réaliser au point de crox compté,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 26 couleurs dont 4 mélanges,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 14 x 14 cm.<br />
Chat Siamois avec tournesols  P020  Ava .</span></em></strong><br />
<span style=""font-size:16px;""><span style=""font-size:15px;"">Vendu sans le cadre.</span></span></p>";"Ava  P020; Ava  P020  Chat Siamois; Chat Siamois avec tournesols  P020  Ava; La-Brodeuse; Marque  Ava  P020; broderie; broderie  Ava  P020; broderie  Chat Siamois; kit; kit  Ava  P020; kit point de croix  Ava  P020; kit point de croix  Chat Siamois; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La  toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 26 couleurs dont 4 mélanges;Une aiguille N°26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 14 x 14 cm";140;1;Ava  P020  Chat Siamois avec tournesols;Chat Siamois avec tournesols P020 Ava,  kit point de croix compté, Toile zweigart Aida 6.3 points au cm, fils 26 couleurs, ouvrage terminé : 14 x 14 cm;https://media.cdnws.com/_i/37812/m840-32659/2870/60/ava-p020-kit-de-point-croix-compte-chat-siamois-avec-tournesols.jpeg;https://media.cdnws.com/_i/37812/m840-32658/1287/59/ava-p020-kit-de-point-croix-compte-chat-siamois-avec-tournesols-3.jpeg;https://media.cdnws.com/_i/37812/m840-32657/2472/58/ava-p020-kit-de-point-croix-compte-chat-siamois-avec-tournesols-1.jpeg;https://media.cdnws.com/_i/37812/m840-32656/1562/57/ava-p020-kit-de-point-croix-compte-chat-siamois-avec-tournesols-2.jpeg;;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;6,15;18,45;20;
#6936;P018;Ava;8436621350064;Nuit de rêve  P018  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils DMC et Luca-S 15 couleurs,  Dimensions de l'ouvrage terminé : 12.3 x 16.5 cm.;"<p><strong><em><span style=""font-size:16px"">Kit de broderie à réaliser au point de croix compté,  point de</span><span style=""font-size:21px""> </span><span style=""font-size:16px;"">nœud, point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 15 couleurs dont 7 mélanges triés sur carte,  (le dessin n'est pas imprimé sur la toile),  une aiguille N°26 de John James,  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 12.3 x 16.5 cm.<br />
Nuit de rêve  P018  Ava .</span></em></strong><br />
<span style=""font-size:16px;"">Vendu sans le cadre.</span></p>

<p> </p>";"Ava  P018; Ava  P018  Nuit de rêve; La-Brodeuse; Marque  Ava  P018; Nuit de rêve  P018  Ava; broderie; broderie  Ava  P018; broderie  enfant; kit; kit  Ava  P018; kit  Nuit de rêve  P018  Punto y Arte; kit point croix  enfant; kit point de croix  Ava  P018; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 15 couleurs dont 7 mélanges;Une aiguille N°26 de John James;Diagramme en couleurs;Les explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 12.3 x 16.5 cm";120;1;Ava  P018  Nuit de rêve  kit point de croix;Nuit de rêve P018 Ava,  kit au point de croix compté, toile zweigart Aida blanche 6.3 points au cm, fils 15 couleurs, ouvrage terminé : 12.3 x 16.5 cm;https://media.cdnws.com/_i/37812/m840-32651/3857/52/ava-p018-kit-de-point-croix-compte-nuit-de-reve.jpeg;https://media.cdnws.com/_i/37812/m840-32649/401/50/ava-p018-kit-de-point-croix-compte-nuit-de-reve-3.jpeg;https://media.cdnws.com/_i/37812/m840-32650/2367/51/ava-p018-kit-de-point-croix-compte-nuit-de-reve-2.jpeg;https://media.cdnws.com/_i/37812/m840-32648/170/49/ava-p018-kit-de-point-croix-compte-nuit-de-reve-1.jpeg;;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;5,15;15,45;20;1
#6935;P052;Ava;8436621350408;Hortensias  P052  Ava;Présentation d'un kit de broderie au point croix compté,  Toile zweigart Aida blanche 6.3 points au cm,  fils Luca-S et DMC 52 couleurs,  Dimensions de l'ouvrage terminé : 28.5 x 28.5 cm.;"<p><strong><em><span style=""font-size:16px"">Kit de broderie à réaliser au point de croix compté,  demi point croix,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné Luca-S et DMC de 52 couleurs dont 19 mélanges triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 28.5 x 28.5 cm .<br />
Hortensias  P052  Ava .</span></em></strong><br />
<span style=""font-size:16px""><span style=""font-size:15px"">vendu sans le cadre .</span></span></p>";"Ava  P052; Ava  P052  Hortensias; Ava  P052  kit point de  croix; Hortensias  P052  Ava; La-Brodeuse; Marque  Ava  P052; broderie; broderie  Ava  P052; broderie  Hortensias; kit; kit  Ava  P052; kit point de croix  Ava  P052; kit point de croix  Hortensias; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné Luca-S et DMC de 52 couleurs dont 19 mélanges triés sur carte;une aiguille N°26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 28.5 x 28.5 cm";330;1;Ava  P052  Hortensias  kit point de croix compté;Hortensias P052 Ava,  kit au point croix compté, Toile zweigart Aida 6.3 points au cm, fils Luca-S et DMC 49 couleurs, ouvrage terminé : 28.5 x 28.5 cm;https://media.cdnws.com/_i/37812/m840-32655/1922/56/ava-p052-kit-de-point-croix-compte-hortensias.jpeg;https://media.cdnws.com/_i/37812/m840-32653/2854/54/ava-p052-kit-de-point-croix-compte-hortensias-3.jpeg;https://media.cdnws.com/_i/37812/m840-32654/3657/55/ava-p052-kit-de-point-croix-compte-hortensias-2.jpeg;https://media.cdnws.com/_i/37812/m840-32652/3329/53/ava-p052-kit-de-point-croix-compte-hortensias-1.jpeg;;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;19,48;52,6;20;1
